,movieId,weightedRating,similarityIndex,score,title,year
1231,31923,3.5,1.0,3.5,"Three Musketeers, The",1973
1232,82499,3.5,1.0,3.5,How Do You Know,2010
1233,542,7.0,2.0,3.5,Son in Law,1993
1234,9004,3.500000000000001,1.0000000000000002,3.5,D.A.R.Y.L.,1985
1235,25940,3.5,1.0,3.5,"Lady from Shanghai, The",1947
1236,106916,3.500000000000001,1.0000000000000002,3.5,American Hustle,2013
1237,292,59.5,17.0,3.5,Outbreak,1995
1238,2702,3.5,1.0,3.5,Summer of Sam,1999
1239,4544,3.5,1.0,3.5,Short Circuit 2,1988
1240,2717,3.500000000000001,1.0000000000000002,3.5,Ghostbusters II,1989
1241,2718,7.0,2.0,3.5,Drop Dead Gorgeous,1999
1242,1298,17.5,5.0,3.5,Pink Floyd: The Wall,1982
1243,6927,3.5,1.0,3.5,"Human Stain, The",2003
1244,6765,3.500000000000001,1.0000000000000002,3.5,Under the Tuscan Sun,2003
1245,46948,3.5,1.0,3.5,Monster House,2006
1246,26249,3.5,1.0,3.5,They Call Me Trinity,1971
1247,48982,3.5,1.0,3.5,Flushed Away,2006
1248,8880,3.500000000000001,1.0000000000000002,3.5,Mask,1985
1249,66354,3.5,1.0,3.5,Jesus Christ Superstar,2000
1250,68159,7.000000000000002,2.0000000000000004,3.5,State of Play,2009
1251,905,3.5,1.0,3.5,It Happened One Night,1934
1252,910,14.0,4.0,3.5,Some Like It Hot,1959
1253,77866,3.500000000000001,1.0000000000000002,3.5,Robin Hood,2010
1254,83910,3.500000000000001,1.0000000000000002,3.5,"Dilemma, The",2011
1255,85414,7.000000000000002,2.0000000000000004,3.5,Source Code,2011
1256,4546,3.500000000000001,1.0000000000000002,3.5,"Vanishing, The (Spoorloos)",1988
1257,1616,10.5,3.0,3.5,"Peacemaker, The",1997
1258,4426,3.5,1.0,3.5,Kiss Me Deadly,1955
1259,1617,42.0,12.0,3.5,L.A. Confidential,1997
1260,1374,17.5,5.0,3.5,Star Trek II: The Wrath of Khan,1982
1261,6213,3.5,1.0,3.5,Tears of the Sun,2003
1262,3827,3.5,1.0,3.5,Space Cowboys,2000
1263,26704,3.500000000000001,1.0000000000000002,3.5,State of Grace,1990
1264,63,3.5,1.0,3.5,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996
1265,6378,7.0,2.0,3.5,"Italian Job, The",2003
1266,1562,3.5,1.0,3.5,Batman & Robin,1997
1267,53464,3.5,1.0,3.5,Fantastic Four: Rise of the Silver Surfer,2007
1268,9,7.0,2.0,3.5,Sudden Death,1995
1269,911,3.5,1.0,3.5,Charade,1963
1270,2567,7.0,2.0,3.5,EDtv,1999
1271,8253,7.000000000000002,2.0000000000000004,3.5,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),1979
1272,8370,7.0,2.0,3.5,"Blind Swordsman: Zatoichi, The (Zatôichi)",2003
1273,7843,3.500000000000001,1.0000000000000002,3.5,Lammbock,2001
1274,381,7.0,2.0,3.5,When a Man Loves a Woman,1994
1275,441,7.0,2.0,3.5,Dazed and Confused,1993
1276,53519,3.500000000000001,1.0000000000000002,3.5,Death Proof,2007
1277,53972,3.5,1.0,3.5,Live Free or Die Hard,2007
1278,4084,7.0,2.0,3.5,Beverly Hills Cop II,1987
1279,2359,7.0,2.0,3.5,Waking Ned Devine (a.k.a. Waking Ned),1998
1280,78218,3.5,1.0,3.5,Unthinkable,2010
1281,78088,3.500000000000001,1.0000000000000002,3.5,Buried,2010
1282,272,28.0,8.0,3.5,"Madness of King George, The",1994
1283,900,3.5,1.0,3.5,"American in Paris, An",1951
1284,4865,10.500000000000002,3.0000000000000004,3.5,From Hell,2001
1285,49772,3.5,1.0,3.5,"Painted Veil, The",2006
1286,955,3.5,1.0,3.5,Bringing Up Baby,1938
1287,1299,10.5,3.0,3.5,"Killing Fields, The",1984
1288,6873,3.500000000000001,1.0000000000000002,3.5,Intolerable Cruelty,2003
1289,1358,7.0,2.0,3.5,Sling Blade,1996
1290,1356,17.5,5.0,3.5,Star Trek: First Contact,1996
1291,4159,7.0,2.0,3.5,3000 Miles to Graceland,2001
1292,79057,3.5,1.0,3.5,Predators,2010
1293,79139,3.5,1.0,3.5,"Sorcerer's Apprentice, The",2010
1294,79251,3.500000000000001,1.0000000000000002,3.5,"Serbian Film, A (Srpski film)",2010
1295,79553,3.500000000000001,1.0000000000000002,3.5,Ip Man 2,2010
1296,4678,3.5,1.0,3.5,UHF,1989
1297,4856,3.5,1.0,3.5,Destiny in Space,1994
1298,125,7.0,2.0,3.5,Flirting With Disaster,1996
1299,49615,3.500000000000001,1.0000000000000002,3.5,Triad Election (Election 2) (Hak se wui yi wo wai kwai),2006
1300,4857,3.5,1.0,3.5,Fiddler on the Roof,1971
1301,4890,7.0,2.0,3.5,Shallow Hal,2001
1302,96832,3.500000000000001,1.0000000000000002,3.5,Holy Motors,2012
1303,4701,3.5,1.0,3.5,Rush Hour 2,2001
1304,237,14.0,4.0,3.5,Forget Paris,1995
1305,247,10.5,3.0,3.5,Heavenly Creatures,1994
1306,4978,3.500000000000001,1.0000000000000002,3.5,Lantana,2001
1307,78574,3.500000000000001,1.0000000000000002,3.5,Winter's Bone,2010
1308,973,3.5,1.0,3.5,Meet John Doe,1941
1309,69640,3.5,1.0,3.5,Public Enemies,2009
1310,41527,3.500000000000001,1.0000000000000002,3.5,Paradise Now,2005
1311,41569,10.5,3.0,3.5,King Kong,2005
1312,41571,3.5,1.0,3.5,Memoirs of a Geisha,2005
1313,6966,3.500000000000001,1.0000000000000002,3.5,Darkman,1990
1314,539,59.5,17.0,3.5,Sleepless in Seattle,1993
1315,87430,3.5,1.0,3.5,Green Lantern,2011
1316,926,3.5,1.0,3.5,All About Eve,1950
1317,2599,7.0,2.0,3.5,Election,1999
1318,2612,3.5,1.0,3.5,Mildred Pierce,1945
1319,2616,10.5,3.0,3.5,Dick Tracy,1990
1320,2420,7.0,2.0,3.5,"Karate Kid, The",1984
1321,2618,3.500000000000001,1.0000000000000002,3.5,"Castle, The",1997
1322,6062,3.500000000000001,1.0000000000000002,3.5,Lost in La Mancha,2002
1323,6155,3.5,1.0,3.5,How to Lose a Guy in 10 Days,2003
1324,33737,3.5,1.0,3.5,Daybreak,1993
1325,1095,10.5,3.0,3.5,Glengarry Glen Ross,1992
1326,2471,3.5,1.0,3.5,Crocodile Dundee II,1988
1327,4357,3.5,1.0,3.5,How to Marry a Millionaire,1953
1328,5981,3.5,1.0,3.5,"Day of the Triffids, The",1962
1329,6005,3.5,1.0,3.5,Blue Collar Comedy Tour: The Movie,2003
1330,87004,3.500000000000001,1.0000000000000002,3.5,Pina,2011
1331,5643,3.5,1.0,3.5,Powaqqatsi,1988
1332,5630,14.0,4.0,3.5,Red Dragon,2002
1333,74685,3.5,1.0,3.5,"Crazies, The",2010
1334,7360,3.5,1.0,3.5,Dawn of the Dead,2004
1335,7347,3.5,1.0,3.5,Secret Window,2004
1336,7817,3.5,1.0,3.5,Zardoz,1974
1337,3253,17.5,5.0,3.5,Wayne's World,1992
1338,1041,3.500000000000001,1.0000000000000002,3.5,Secrets & Lies,1996
1339,426,7.0,2.0,3.5,Body Snatchers,1993
1340,7481,3.500000000000001,1.0000000000000002,3.5,Enemy Mine,1985
1341,37741,3.500000000000001,1.0000000000000002,3.5,Capote,2005
1342,365,7.0,2.0,3.5,Little Buddha,1993
1343,72395,3.5,1.0,3.5,Precious,2009
1344,2110,3.5,1.0,3.5,Dead Men Don't Wear Plaid,1982
1345,1950,3.5,1.0,3.5,In the Heat of the Night,1967
1346,3196,3.5,1.0,3.5,Stalag 17,1953
1347,3257,10.5,3.0,3.5,"Bodyguard, The",1992
1348,3155,10.5,3.0,3.5,Anna and the King,1999
1349,3469,3.5,1.0,3.5,Inherit the Wind,1960
1350,3444,3.5,1.0,3.5,Bloodsport,1988
1351,60408,3.500000000000001,1.0000000000000002,3.5,Welcome to the Sticks (Bienvenue chez les Ch'tis),2008
1352,74154,3.5,1.0,3.5,When in Rome,2010
1353,73929,3.5,1.0,3.5,Legion,2010
1354,73881,3.500000000000001,1.0000000000000002,3.5,3 Idiots,2009
1355,468,14.0,4.0,3.5,"Englishman Who Went Up a Hill But Came Down a Mountain, The",1995
1356,1873,3.500000000000001,1.0000000000000002,3.5,"Misérables, Les",1998
1357,3079,3.500000000000001,1.0000000000000002,3.5,Mansfield Park,1999
1358,1944,3.5,1.0,3.5,From Here to Eternity,1953
1359,6708,3.5,1.0,3.5,Matchstick Men,2003
1360,6664,3.5,1.0,3.5,Commando,1985
1361,5218,17.5,5.0,3.5,Ice Age,2002
1362,5155,3.5,1.0,3.5,"Big Bird Cage, The",1972
1363,1267,17.5,5.0,3.5,"Manchurian Candidate, The",1962
1364,2022,14.0,4.0,3.5,"Last Temptation of Christ, The",1988
1365,73268,3.5,1.0,3.5,Daybreakers,2010
1366,2986,3.500000000000001,1.0000000000000002,3.5,RoboCop 2,1990
1367,1846,3.500000000000001,1.0000000000000002,3.5,Nil By Mouth,1997
1368,80489,3.500000000000001,1.0000000000000002,3.5,"Town, The",2010
1369,62155,3.5,1.0,3.5,Nick and Norah's Infinite Playlist,2008
1370,45447,10.5,3.0,3.5,"Da Vinci Code, The",2006
1371,45208,3.5,1.0,3.5,RV,2006
1372,45186,7.0,2.0,3.5,Mission: Impossible III,2006
1373,5479,3.5,1.0,3.5,K-19: The Widowmaker,2002
1374,42632,3.500000000000001,1.0000000000000002,3.5,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),2005
1375,106920,3.500000000000001,1.0000000000000002,3.5,Her,2013
1376,3081,17.500000000000004,5.000000000000001,3.5,Sleepy Hollow,1999
1377,1344,14.0,4.0,3.5,Cape Fear,1962
1378,102194,3.500000000000001,1.0000000000000002,3.5,Mud,2012
1379,97921,3.500000000000001,1.0000000000000002,3.5,Silver Linings Playbook,2012
1380,163,28.0,8.0,3.5,Desperado,1995
1381,6567,3.500000000000001,1.0000000000000002,3.5,Buffalo Soldiers,2001
1382,111443,3.500000000000001,1.0000000000000002,3.5,Chef,2014
1383,27,7.0,2.0,3.5,Now and Then,1995
1384,31420,3.500000000000001,1.0000000000000002,3.5,Assault on Precinct 13,2005
1385,31049,3.500000000000001,1.0000000000000002,3.5,Out Cold,1989
1386,6755,3.5,1.0,3.5,Bubba Ho-tep,2002
1387,838,7.0,2.0,3.5,Emma,1996
1388,832,14.0,4.0,3.5,Ransom,1996
1389,3213,3.5,1.0,3.5,Batman: Mask of the Phantasm,1993
1390,3053,3.5,1.0,3.5,"Messenger: The Story of Joan of Arc, The",1999
1391,3020,10.5,3.0,3.5,Falling Down,1993
1392,73000,3.5,1.0,3.5,Nine,2009
1393,8645,7.000000000000002,2.0000000000000004,3.5,"Maria Full of Grace (Maria, Llena eres de gracia)",2004
1394,8641,3.5,1.0,3.5,Anchorman: The Legend of Ron Burgundy,2004
1395,81537,3.5,1.0,3.5,Due Date,2010
1396,1888,7.0,2.0,3.5,Hope Floats,1998
1397,74789,7.0,2.0,3.5,Alice in Wonderland,2010
1398,74698,3.5,1.0,3.5,Tooth Fairy,2010
1399,72224,3.5,1.0,3.5,Gentlemen Broncos,2009
1400,72209,3.5,1.0,3.5,Astro Boy,2009
1401,71156,3.5,1.0,3.5,"Men Who Stare at Goats, The",2009
1402,2009,3.500000000000001,1.0000000000000002,3.5,Soylent Green,1973
1403,73808,3.500000000000001,1.0000000000000002,3.5,"Chaser, The (Chugyeogja)",2008
1404,73488,3.5,1.0,3.5,Blood: The Last Vampire,2009
1405,8972,7.0,2.0,3.5,National Treasure,2004
1406,46972,3.5,1.0,3.5,Night at the Museum,2006
1407,83134,7.0,2.0,3.5,Tucker & Dale vs Evil,2010
1408,280,7.0,2.0,3.5,Murder in the First,1995
1409,277,7.0,2.0,3.5,Miracle on 34th Street,1994
1410,4970,3.5,1.0,3.5,"Blue Angel, The (Blaue Engel, Der)",1930
1411,1281,3.5,1.0,3.5,"Great Dictator, The",1940
1412,1279,3.500000000000001,1.0000000000000002,3.5,Night on Earth,1991
1413,1237,10.5,3.0,3.5,"Seventh Seal, The (Sjunde inseglet, Det)",1957
1414,3339,3.5,1.0,3.5,Cross of Iron,1977
1415,89492,3.500000000000001,1.0000000000000002,3.5,Moneyball,2011
1416,3723,3.5,1.0,3.5,Hamlet,1990
1417,3699,3.5,1.0,3.5,Starman,1984
1418,7374,3.5,1.0,3.5,Home on the Range,2004
1419,3543,10.5,3.0,3.5,Diner,1982
1420,56788,3.5,1.0,3.5,Charlie Wilson's War,2007
1421,3504,3.5,1.0,3.5,Network,1976
1422,3676,14.000000000000004,4.000000000000001,3.5,Eraserhead,1977
1423,1730,3.500000000000001,1.0000000000000002,3.5,Kundun,1997
1424,43983,3.500000000000001,1.0000000000000002,3.5,Election (Hak se wui),2005
1425,5900,3.5,1.0,3.5,Analyze That,2002
1426,5876,3.5,1.0,3.5,"Quiet American, The",2002
1427,5791,3.5,1.0,3.5,Frida,2002
1428,1288,24.500000000000004,7.000000000000001,3.5,This Is Spinal Tap,1984
1429,27266,3.500000000000001,1.0000000000000002,3.5,2046,2004
1430,26819,3.500000000000001,1.0000000000000002,3.5,Fortress,1992
1431,3798,3.5,1.0,3.5,What Lies Beneath,2000
1432,47200,3.5,1.0,3.5,Crank,2006
1433,1129,14.0,4.0,3.5,Escape from New York,1981
1434,1127,14.000000000000004,4.000000000000001,3.5,"Abyss, The",1989
1435,99145,3.500000000000001,1.0000000000000002,3.5,"Impossible, The (Imposible, Lo)",2012
1436,2746,10.500000000000004,3.000000000000001,3.5,Little Shop of Horrors,1986
1437,65982,3.5,1.0,3.5,Outlander,2008
1438,2193,10.500000000000002,3.0000000000000004,3.5,Willow,1988
1439,8614,3.5,1.0,3.5,Overboard,1987
1440,1792,10.5,3.0,3.5,U.S. Marshals,1998
1441,47491,10.5,3.0,3.5,Adam's Apples (Adams æbler),2005
1442,3783,3.500000000000001,1.0000000000000002,3.5,Croupier,1998
1443,1228,10.5,3.0,3.5,Raging Bull,1980
1444,5421,3.500000000000001,1.0000000000000002,3.5,"Dangerous Lives of Altar Boys, The",2002
1445,707,3.500000000000001,1.0000000000000002,3.5,Mulholland Falls,1996
1446,748,7.0,2.0,3.5,"Arrival, The",1996
1447,81788,3.5,1.0,3.5,"Next Three Days, The",2010
1448,81641,3.5,1.0,3.5,Fair Game,2010
1449,230,7.0,2.0,3.5,Dolores Claiborne,1995
1450,27802,3.500000000000001,1.0000000000000002,3.5,Infernal Affairs 2 (Mou gaan dou II),2003
1451,2794,7.0,2.0,3.5,European Vacation (aka National Lampoon's European Vacation),1985
1452,31804,10.5,3.0,3.5,Night Watch (Nochnoy dozor),2004
1453,8939,3.500000000000001,1.0000000000000002,3.5,"Final Cut, The",2004
1454,1883,7.0,2.0,3.5,Bulworth,1998
1455,57,7.0,2.0,3.5,Home for the Holidays,1995
1456,42723,3.5,1.0,3.5,Hostel,2005
1457,215,7.000000000000002,2.0000000000000004,3.5,Before Sunrise,1995
1458,3391,3.5,1.0,3.5,Who's That Girl?,1987
1459,3361,3.5,1.0,3.5,Bull Durham,1988
1460,3341,3.5,1.0,3.5,Born Yesterday,1950
1461,27800,3.500000000000001,1.0000000000000002,3.5,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003
1462,63072,3.5,1.0,3.5,"Road, The",2009
1463,8831,3.5,1.0,3.5,Suspect Zero,2004
1464,2144,7.0,2.0,3.5,Sixteen Candles,1984
1465,2143,3.5,1.0,3.5,Legend,1985
1466,2140,10.500000000000002,3.0000000000000004,3.5,"Dark Crystal, The",1982
1467,92259,7.000000000000002,2.0000000000000004,3.5,Intouchables,2011
1468,7235,7.000000000000002,2.0000000000000004,3.5,Ichi the Killer (Koroshiya 1),2001
1469,5573,3.5,1.0,3.5,Stealing Harvard,2002
1470,7162,3.5,1.0,3.5,Cold Mountain,2003
1471,371,7.0,2.0,3.5,"Paper, The",1994
1472,36529,10.5,3.0,3.5,Lord of War,2005
1473,36401,3.5,1.0,3.5,"Brothers Grimm, The",2005
1474,2891,7.0,2.0,3.5,"Happy, Texas",1999
1475,2944,10.5,3.0,3.5,"Dirty Dozen, The",1967
1476,74868,3.5,1.0,3.5,Dorian Gray,2009
1477,74818,3.5,1.0,3.5,44 Inch Chest,2009
1478,74795,3.5,1.0,3.5,Green Zone,2010
1479,7225,3.5,1.0,3.5,Pumping Iron,1977
1480,45003,3.500000000000001,1.0000000000000002,3.5,Shutter,2004
1481,1466,24.5,7.000000000000001,3.4999999999999996,Donnie Brasco,1997
1482,3355,10.5,3.0000000000000004,3.4999999999999996,"Ninth Gate, The",1999
1483,1094,17.5,5.000000000000001,3.4999999999999996,"Crying Game, The",1992
1484,7323,17.5,5.000000000000001,3.4999999999999996,"Good bye, Lenin!",2003
1485,5146,10.5,3.0000000000000004,3.4999999999999996,Vampire Hunter D: Bloodlust (Banpaia hantâ D),2000
1486,97304,10.500000000000002,3.000000000000001,3.4999999999999996,Argo,2012
1487,231,80.0,23.0,3.4782608695652173,Dumb & Dumber (Dumb and Dumber),1994
1488,480,118.0,34.0,3.4705882352941178,Jurassic Park,1993
1489,590,93.5,27.0,3.462962962962963,Dances with Wolves,1990
1490,3751,34.5,10.0,3.45,Chicken Run,2000
1491,300,34.5,10.0,3.45,Quiz Show,1994
1492,8961,27.500000000000004,8.0,3.4375000000000004,"Incredibles, The",2004
1493,8636,27.5,8.0,3.4375,Spider-Man 2,2004
1494,466,27.5,8.0,3.4375,Hot Shots! Part Deux,1993
1495,8360,27.5,8.0,3.4375,Shrek 2,2004
1496,2916,27.500000000000004,8.000000000000002,3.4374999999999996,Total Recall,1990
1497,2987,24.000000000000004,7.000000000000001,3.428571428571429,Who Framed Roger Rabbit?,1988
1498,1247,24.000000000000004,7.000000000000001,3.428571428571429,"Graduate, The",1967
1499,48516,24.0,7.000000000000001,3.428571428571428,"Departed, The",2006
1500,4963,44.50000000000001,13.000000000000002,3.4230769230769234,Ocean's Eleven,2001
1501,1407,20.500000000000004,6.000000000000001,3.416666666666667,Scream,1996
1502,4720,20.500000000000004,6.000000000000001,3.416666666666667,"Others, The",2001
1503,6934,20.5,6.0,3.4166666666666665,"Matrix Revolutions, The",2003
1504,2355,41.0,12.0,3.4166666666666665,"Bug's Life, A",1998
1505,16,41.0,12.0,3.4166666666666665,Casino,1995
1506,2081,20.5,6.0,3.4166666666666665,"Little Mermaid, The",1989
1507,923,20.5,6.000000000000001,3.416666666666666,Citizen Kane,1941
1508,357,78.5,23.0,3.4130434782608696,Four Weddings and a Funeral,1994
1509,588,92.0,27.0,3.4074074074074074,Aladdin,1992
1510,6333,17.0,5.0,3.4,X2: X-Men United,2003
1511,3702,17.0,5.0,3.4,Mad Max,1979
1512,62,17.0,5.0,3.4,Mr. Holland's Opus,1995
1513,1343,17.0,5.0,3.4,Cape Fear,1991
1514,4223,17.0,5.0,3.4,Enemy at the Gates,2001
1515,33493,17.0,5.0,3.4,Star Wars: Episode III - Revenge of the Sith,2005
1516,5,17.0,5.0,3.4,Father of the Bride Part II,1995
1517,40819,17.0,5.000000000000001,3.3999999999999995,Walk the Line,2005
1518,150,81.5,24.0,3.3958333333333335,Apollo 13,1995
1519,1580,64.5,19.0,3.3947368421052633,Men in Black (a.k.a. MIB),1997
1520,3114,30.5,9.0,3.388888888888889,Toy Story 2,1999
1521,733,57.5,17.0,3.3823529411764706,"Rock, The",1996
1522,2109,13.500000000000002,4.0,3.3750000000000004,"Jerk, The",1979
1523,5254,13.500000000000002,4.0,3.3750000000000004,Blade II,2002
1524,899,13.500000000000002,4.0,3.3750000000000004,Singin' in the Rain,1952
1525,2694,13.5,4.0,3.375,Big Daddy,1999
1526,7373,13.5,4.0,3.375,Hellboy,2004
1527,968,13.5,4.0,3.375,Night of the Living Dead,1968
1528,1380,13.5,4.0,3.375,Grease,1978
1529,7,13.5,4.0,3.375,Sabrina,1995
1530,508,40.5,12.0,3.375,Philadelphia,1993
1531,2628,50.5,15.0,3.3666666666666667,Star Wars: Episode I - The Phantom Menace,1999
1532,1552,23.5,7.0,3.357142857142857,Con Air,1997
1533,471,23.5,7.0,3.357142857142857,"Hudsucker Proxy, The",1994
1534,4896,23.5,7.0,3.357142857142857,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),2001
1535,349,47.0,14.0,3.357142857142857,Clear and Present Danger,1994
1536,2716,47.0,14.0,3.357142857142857,Ghostbusters (a.k.a. Ghost Busters),1984
1537,2012,23.5,7.000000000000001,3.3571428571428568,Back to the Future Part III,1990
1538,377,93.5,28.0,3.3392857142857144,Speed,1994
1539,661,10.0,3.0,3.3333333333333335,James and the Giant Peach,1996
1540,317,20.0,6.0,3.3333333333333335,"Santa Clause, The",1994
1541,477,10.0,3.0,3.3333333333333335,What's Love Got to Do with It?,1993
1542,1711,10.0,3.0,3.3333333333333335,Midnight in the Garden of Good and Evil,1997
1543,1254,10.000000000000002,3.0000000000000004,3.3333333333333335,"Treasure of the Sierra Madre, The",1948
1544,3697,10.0,3.0,3.3333333333333335,Predator 2,1990
1545,1295,10.0,3.0,3.3333333333333335,"Unbearable Lightness of Being, The",1988
1546,3698,10.0,3.0,3.3333333333333335,"Running Man, The",1987
1547,3753,10.0,3.0,3.3333333333333335,"Patriot, The",2000
1548,20,10.0,3.0,3.3333333333333335,Money Train,1995
1549,11,20.0,6.0,3.3333333333333335,"American President, The",1995
1550,4239,10.000000000000002,3.0000000000000004,3.3333333333333335,Blow,2001
1551,1339,10.0,3.0,3.3333333333333335,Dracula (Bram Stoker's Dracula),1992
1552,6979,10.000000000000002,3.0000000000000004,3.3333333333333335,WarGames,1983
1553,537,10.0,3.0,3.3333333333333335,Sirens,1994
1554,262,10.0,3.0,3.3333333333333335,"Little Princess, A",1995
1555,2527,10.000000000000002,3.0000000000000004,3.3333333333333335,Westworld,1973
1556,2707,10.0,3.0,3.3333333333333335,Arlington Road,1999
1557,2947,10.000000000000002,3.0000000000000004,3.3333333333333335,Goldfinger,1964
1558,427,10.0,3.0,3.3333333333333335,Boxing Helena,1993
1559,207,10.0,3.0,3.3333333333333335,"Walk in the Clouds, A",1995
1560,1186,10.0,3.0,3.3333333333333335,"Sex, Lies, and Videotape",1989
1561,22,10.0,3.0,3.3333333333333335,Copycat,1995
1562,420,30.0,9.0,3.3333333333333335,Beverly Hills Cop III,1994
1563,5449,10.0,3.0,3.3333333333333335,Mr. Deeds,2002
1564,351,10.0,3.0,3.3333333333333335,"Corrina, Corrina",1994
1565,216,20.0,6.0,3.3333333333333335,Billy Madison,1995
1566,524,10.0,3.0,3.3333333333333335,Rudy,1993
1567,342,20.0,6.0,3.3333333333333335,Muriel's Wedding,1994
1568,743,10.0,3.0,3.3333333333333335,Spy Hard,1996
1569,3252,10.0,3.0,3.3333333333333335,Scent of a Woman,1992
1570,3006,10.0,3.0,3.3333333333333335,"Insider, The",1999
1571,227,10.0,3.0,3.3333333333333335,Drop Zone,1994
1572,2541,10.0,3.0,3.3333333333333335,Cruel Intentions,1999
1573,442,40.0,12.0,3.3333333333333335,Demolition Man,1993
1574,2321,20.000000000000004,6.000000000000001,3.3333333333333335,Pleasantville,1998
1575,36517,10.000000000000002,3.000000000000001,3.333333333333333,"Constant Gardener, The",2005
1576,1784,10.000000000000002,3.000000000000001,3.333333333333333,As Good as It Gets,1997
1577,1967,10.000000000000002,3.000000000000001,3.333333333333333,Labyrinth,1986
1578,2529,26.500000000000004,8.0,3.3125000000000004,Planet of the Apes,1968
1579,2167,26.500000000000004,8.0,3.3125000000000004,Blade,1998
1580,8644,26.5,8.0,3.3125,"I, Robot",2004
1581,370,26.5,8.0,3.3125,Naked Gun 33 1/3: The Final Insult,1994
1582,367,76.0,23.0,3.3043478260869565,"Mask, The",1994
1583,3362,16.500000000000004,5.000000000000001,3.3000000000000003,Dog Day Afternoon,1975
1584,786,16.5,5.0,3.3,Eraser,1996
1585,288,49.5,15.0,3.3,Natural Born Killers,1994
1586,40583,16.5,5.0,3.3,Syriana,2005
1587,4025,16.5,5.0,3.3,Miss Congeniality,2000
1588,5502,16.5,5.0,3.3,Signs,2002
1589,368,39.5,12.0,3.2916666666666665,Maverick,1994
1590,3527,23.0,7.000000000000001,3.285714285714285,Predator,1987
1591,1,127.5,39.0,3.269230769230769,Toy Story,1995
1592,26462,6.500000000000001,2.0,3.2500000000000004,Bad Boys,1983
1593,1185,6.500000000000001,2.0,3.2500000000000004,My Left Foot,1989
1594,8633,6.500000000000001,2.0,3.2500000000000004,"Last Starfighter, The",1984
1595,902,6.500000000000001,2.0,3.2500000000000004,Breakfast at Tiffany's,1961
1596,72226,13.000000000000002,4.0,3.2500000000000004,Fantastic Mr. Fox,2009
1597,69122,13.000000000000002,4.0,3.2500000000000004,"Hangover, The",2009
1598,1962,6.500000000000001,2.0,3.2500000000000004,Driving Miss Daisy,1989
1599,1882,6.500000000000001,2.0,3.2500000000000004,Godzilla,1998
1600,3328,6.500000000000001,2.0,3.2500000000000004,Ghost Dog: The Way of the Samurai,1999
1601,1357,13.000000000000002,4.0,3.2500000000000004,Shine,1996
1602,3740,6.500000000000001,2.0,3.2500000000000004,Big Trouble in Little China,1986
1603,3893,6.500000000000001,2.0,3.2500000000000004,Nurse Betty,2000
1604,1261,6.500000000000001,2.0,3.2500000000000004,Evil Dead II (Dead by Dawn),1987
1605,1371,6.500000000000001,2.0,3.2500000000000004,Star Trek: The Motion Picture,1979
1606,4447,13.000000000000002,4.0,3.2500000000000004,Legally Blonde,2001
1607,4282,6.500000000000001,2.0,3.2500000000000004,Satyricon,1969
1608,61323,6.500000000000001,2.0,3.2500000000000004,Burn After Reading,2008
1609,4344,6.5,2.0,3.25,Swordfish,2001
1610,2021,19.500000000000004,6.000000000000001,3.25,Dune,1984
1611,5617,6.5,2.0,3.25,Secretary,2002
1612,37729,19.5,6.0,3.25,Corpse Bride,2005
1613,2881,6.5,2.0,3.25,Double Jeopardy,1999
1614,2739,6.5,2.0,3.25,"Color Purple, The",1985
1615,5872,6.5,2.0,3.25,Die Another Day,2002
1616,2116,6.5,2.0,3.25,"Lord of the Rings, The",1978
1617,198,19.5,6.0,3.25,Strange Days,1995
1618,1960,6.5,2.0,3.25,"Last Emperor, The",1987
1619,329,39.0,12.0,3.25,Star Trek: Generations,1994
1620,60,13.0,4.0,3.25,"Indian in the Cupboard, The",1995
1621,248,13.0,4.0,3.25,Houseguest,1994
1622,852,6.5,2.0,3.25,Tin Cup,1996
1623,56782,6.5,2.0,3.25,There Will Be Blood,2007
1624,3863,6.5,2.0,3.25,"Cell, The",2000
1625,4728,6.5,2.0,3.25,Rat Race,2001
1626,1372,6.5,2.0,3.25,Star Trek VI: The Undiscovered Country,1991
1627,4102,6.5,2.0,3.25,Eddie Murphy Raw,1987
1628,4975,6.5,2.0,3.25,Vanilla Sky,2001
1629,267,6.5,2.0,3.25,Major Payne,1995
1630,481,6.500000000000002,2.0000000000000004,3.25,Kalifornia,1993
1631,3869,6.5,2.0,3.25,"Naked Gun 2 1/2: The Smell of Fear, The",1991
1632,2826,19.5,6.0,3.25,"13th Warrior, The",1999
1633,2840,6.5,2.0,3.25,Stigmata,1999
1634,2683,39.0,12.0,3.25,Austin Powers: The Spy Who Shagged Me,1999
1635,2640,13.000000000000004,4.000000000000001,3.25,Superman,1978
1636,799,6.5,2.0,3.25,"Frighteners, The",1996
1637,27831,6.500000000000002,2.0000000000000004,3.25,Layer Cake,2004
1638,60684,6.5,2.0,3.25,Watchmen,2009
1639,1953,6.5,2.0,3.25,"French Connection, The",1971
1640,1073,32.5,10.0,3.25,Willy Wonka & the Chocolate Factory,1971
1641,2094,6.5,2.0,3.25,"Rocketeer, The",1991
